class,text
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
1,"Anas crecca: Short, high-pitched whistles that are rapid and delicate."
1,"Anas crecca: Short, high-pitched whistles that are rapid and delicate."
1,"Anas crecca: Short, high-pitched whistles that are rapid and delicate."
1,"Anas crecca: Short, high-pitched whistles that are rapid and delicate."
1,"Anas crecca: Short, high-pitched whistles that are rapid and delicate."
1,"Anas crecca: Short, high-pitched whistles that are rapid and delicate."
1,"Anas crecca: Short, high-pitched whistles that are rapid and delicate."
1,"Anas crecca: Short, high-pitched whistles that are rapid and delicate."
1,"Anas crecca: Short, high-pitched whistles that are rapid and delicate."
1,"Anas crecca: Short, high-pitched whistles that are rapid and delicate."
1,"Anas crecca: Short, high-pitched whistles that are rapid and delicate."
1,"Anas crecca: Short, high-pitched whistles that are rapid and delicate."
1,"Anas crecca: Short, high-pitched whistles that are rapid and delicate."
1,"Anas crecca: Short, high-pitched whistles that are rapid and delicate."
1,"Anas crecca: Short, high-pitched whistles that are rapid and delicate."
1,"Anas crecca: Short, high-pitched whistles that are rapid and delicate."
1,"Anas crecca: Short, high-pitched whistles that are rapid and delicate."
1,"Anas crecca: Short, high-pitched whistles that are rapid and delicate."
1,"Anas crecca: Short, high-pitched whistles that are rapid and delicate."
1,"Anas crecca: Short, high-pitched whistles that are rapid and delicate."
1,"Anas crecca: Short, high-pitched whistles that are rapid and delicate."
1,"Anas crecca: Short, high-pitched whistles that are rapid and delicate."
1,"Anas crecca: Short, high-pitched whistles that are rapid and delicate."
1,"Anas crecca: Short, high-pitched whistles that are rapid and delicate."
1,"Anas crecca: Short, high-pitched whistles that are rapid and delicate."
1,"Anas crecca: Short, high-pitched whistles that are rapid and delicate."
1,"Anas crecca: Short, high-pitched whistles that are rapid and delicate."
1,"Anas crecca: Short, high-pitched whistles that are rapid and delicate."
1,"Anas crecca: Short, high-pitched whistles that are rapid and delicate."
1,"Anas crecca: Short, high-pitched whistles that are rapid and delicate."
1,"Anas crecca: Short, high-pitched whistles that are rapid and delicate."
1,"Anas crecca: Short, high-pitched whistles that are rapid and delicate."
1,"Anas crecca: Short, high-pitched whistles that are rapid and delicate."
1,"Anas crecca: Short, high-pitched whistles that are rapid and delicate."
1,"Anas crecca: Short, high-pitched whistles that are rapid and delicate."
1,"Anas crecca: Short, high-pitched whistles that are rapid and delicate."
1,"Anas crecca: Short, high-pitched whistles that are rapid and delicate."
1,"Anas crecca: Short, high-pitched whistles that are rapid and delicate."
1,"Anas crecca: Short, high-pitched whistles that are rapid and delicate."
1,"Anas crecca: Short, high-pitched whistles that are rapid and delicate."
1,"Anas crecca: Short, high-pitched whistles that are rapid and delicate."
1,"Anas crecca: Short, high-pitched whistles that are rapid and delicate."
1,"Anas crecca: Short, high-pitched whistles that are rapid and delicate."
1,"Anas crecca: Short, high-pitched whistles that are rapid and delicate."
1,"Anas crecca: Short, high-pitched whistles that are rapid and delicate."
1,"Anas crecca: Short, high-pitched whistles that are rapid and delicate."
1,"Anas crecca: Short, high-pitched whistles that are rapid and delicate."
1,"Anas crecca: Short, high-pitched whistles that are rapid and delicate."
1,"Anas crecca: Short, high-pitched whistles that are rapid and delicate."
1,"Anas crecca: Short, high-pitched whistles that are rapid and delicate."
1,"Anas crecca: Short, high-pitched whistles that are rapid and delicate."
1,"Anas crecca: Short, high-pitched whistles that are rapid and delicate."
1,"Anas crecca: Short, high-pitched whistles that are rapid and delicate."
1,"Anas crecca: Short, high-pitched whistles that are rapid and delicate."
1,"Anas crecca: Short, high-pitched whistles that are rapid and delicate."
1,"Anas crecca: Short, high-pitched whistles that are rapid and delicate."
1,"Anas crecca: Short, high-pitched whistles that are rapid and delicate."
1,"Anas crecca: Short, high-pitched whistles that are rapid and delicate."
1,"Anas crecca: Short, high-pitched whistles that are rapid and delicate."
1,"Anas crecca: Short, high-pitched whistles that are rapid and delicate."
1,"Anas crecca: Short, high-pitched whistles that are rapid and delicate."
1,"Anas crecca: Short, high-pitched whistles that are rapid and delicate."
1,"Anas crecca: Short, high-pitched whistles that are rapid and delicate."
1,"Anas crecca: Short, high-pitched whistles that are rapid and delicate."
1,"Anas crecca: Short, high-pitched whistles that are rapid and delicate."
1,"Anas crecca: Short, high-pitched whistles that are rapid and delicate."
1,"Anas crecca: Short, high-pitched whistles that are rapid and delicate."
1,"Anas crecca: Short, high-pitched whistles that are rapid and delicate."
1,"Anas crecca: Short, high-pitched whistles that are rapid and delicate."
1,"Anas crecca: Short, high-pitched whistles that are rapid and delicate."
1,"Anas crecca: Short, high-pitched whistles that are rapid and delicate."
1,"Anas crecca: Short, high-pitched whistles that are rapid and delicate."
1,"Anas crecca: Short, high-pitched whistles that are rapid and delicate."
1,"Anas crecca: Short, high-pitched whistles that are rapid and delicate."
1,"Anas crecca: Short, high-pitched whistles that are rapid and delicate."
1,"Anas crecca: Short, high-pitched whistles that are rapid and delicate."
1,"Anas crecca: Short, high-pitched whistles that are rapid and delicate."
1,"Anas crecca: Short, high-pitched whistles that are rapid and delicate."
1,"Anas crecca: Short, high-pitched whistles that are rapid and delicate."
1,"Anas crecca: Short, high-pitched whistles that are rapid and delicate."
1,"Anas crecca: Short, high-pitched whistles that are rapid and delicate."
1,"Anas crecca: Short, high-pitched whistles that are rapid and delicate."
1,"Anas crecca: Short, high-pitched whistles that are rapid and delicate."
1,"Anas crecca: Short, high-pitched whistles that are rapid and delicate."
1,"Anas crecca: Short, high-pitched whistles that are rapid and delicate."
1,"Anas crecca: Short, high-pitched whistles that are rapid and delicate."
1,"Anas crecca: Short, high-pitched whistles that are rapid and delicate."
1,"Anas crecca: Short, high-pitched whistles that are rapid and delicate."
1,"Anas crecca: Short, high-pitched whistles that are rapid and delicate."
1,"Anas crecca: Short, high-pitched whistles that are rapid and delicate."
1,"Anas crecca: Short, high-pitched whistles that are rapid and delicate."
1,"Anas crecca: Short, high-pitched whistles that are rapid and delicate."
1,"Anas crecca: Short, high-pitched whistles that are rapid and delicate."
1,"Anas crecca: Short, high-pitched whistles that are rapid and delicate."
1,"Anas crecca: Short, high-pitched whistles that are rapid and delicate."
1,"Anas crecca: Short, high-pitched whistles that are rapid and delicate."
1,"Anas crecca: Short, high-pitched whistles that are rapid and delicate."
1,"Anas crecca: Short, high-pitched whistles that are rapid and delicate."
1,"Anas crecca: Short, high-pitched whistles that are rapid and delicate."
1,"Anas crecca: Short, high-pitched whistles that are rapid and delicate."
1,"Anas crecca: Short, high-pitched whistles that are rapid and delicate."
1,"Anas crecca: Short, high-pitched whistles that are rapid and delicate."
1,"Anas crecca: Short, high-pitched whistles that are rapid and delicate."
1,"Anas crecca: Short, high-pitched whistles that are rapid and delicate."
1,"Anas crecca: Short, high-pitched whistles that are rapid and delicate."
1,"Anas crecca: Short, high-pitched whistles that are rapid and delicate."
1,"Anas crecca: Short, high-pitched whistles that are rapid and delicate."
1,"Anas crecca: Short, high-pitched whistles that are rapid and delicate."
1,"Anas crecca: Short, high-pitched whistles that are rapid and delicate."
1,"Anas crecca: Short, high-pitched whistles that are rapid and delicate."
1,"Anas crecca: Short, high-pitched whistles that are rapid and delicate."
1,"Anas crecca: Short, high-pitched whistles that are rapid and delicate."
1,"Anas crecca: Short, high-pitched whistles that are rapid and delicate."
1,"Anas crecca: Short, high-pitched whistles that are rapid and delicate."
1,"Anas crecca: Short, high-pitched whistles that are rapid and delicate."
1,"Anas crecca: Short, high-pitched whistles that are rapid and delicate."
1,"Anas crecca: Short, high-pitched whistles that are rapid and delicate."
1,"Anas crecca: Short, high-pitched whistles that are rapid and delicate."
1,"Anas crecca: Short, high-pitched whistles that are rapid and delicate."
1,"Anas crecca: Short, high-pitched whistles that are rapid and delicate."
1,"Anas crecca: Short, high-pitched whistles that are rapid and delicate."
1,"Anas crecca: Short, high-pitched whistles that are rapid and delicate."
1,"Anas crecca: Short, high-pitched whistles that are rapid and delicate."
1,"Anas crecca: Short, high-pitched whistles that are rapid and delicate."
1,"Anas crecca: Short, high-pitched whistles that are rapid and delicate."
1,"Anas crecca: Short, high-pitched whistles that are rapid and delicate."
1,"Anas crecca: Short, high-pitched whistles that are rapid and delicate."
1,"Anas crecca: Short, high-pitched whistles that are rapid and delicate."
1,"Anas crecca: Short, high-pitched whistles that are rapid and delicate."
1,"Anas crecca: Short, high-pitched whistles that are rapid and delicate."
1,"Anas crecca: Short, high-pitched whistles that are rapid and delicate."
1,"Anas crecca: Short, high-pitched whistles that are rapid and delicate."
1,"Anas crecca: Short, high-pitched whistles that are rapid and delicate."
1,"Anas crecca: Short, high-pitched whistles that are rapid and delicate."
1,"Anas crecca: Short, high-pitched whistles that are rapid and delicate."
1,"Anas crecca: Short, high-pitched whistles that are rapid and delicate."
1,"Anas crecca: Short, high-pitched whistles that are rapid and delicate."
1,"Anas crecca: Short, high-pitched whistles that are rapid and delicate."
1,"Anas crecca: Short, high-pitched whistles that are rapid and delicate."
1,"Anas crecca: Short, high-pitched whistles that are rapid and delicate."
1,"Anas crecca: Short, high-pitched whistles that are rapid and delicate."
